model,bandwidth_mbps,cpu_load_target,strategy,repeats,actual_warmup_runs,split_nodes,edge_node_count,cloud_node_count,estimated_total_ms,actual_total_mean_ms,actual_total_std_ms,edge_actual_mean_ms,edge_actual_std_ms,transmission_actual_mean_ms,transmission_actual_std_ms,cloud_actual_mean_ms,cloud_actual_std_ms,payload_bytes_mean,payload_bytes_std,cpu_load_avg,cpu_load_min,cpu_load_max
googlenet,20.0,60.0,pure_edge,10,2,,198,0,117.75154000013117,75.16786999999567,13.137842954882451,75.16786999999567,13.137842954882451,0.0,0.0,0.0,0.0,0.0,0.0,61.52230971128607,27.6,100.0
googlenet,20.0,60.0,pure_cloud,10,2,__input__,1,197,260.3777999997284,277.57682999999815,5.663069794373435,0.29434000000492233,0.09022879804829924,257.89947999999185,5.183691999369725,19.383010000001377,2.245622496921366,602112.0,0.0,61.395618556701,27.6,100.0
googlenet,50.0,60.0,dsl,10,2,inception5a_branch1_conv;inception5a_branch2_0_conv;inception5a_branch3_0_conv;inception5a_branch4_1_conv,159,39,104.03077999994038,100.60064999997849,14.207550235411237,65.70014999998648,13.640804193972782,29.800269999998363,3.4507848492096427,5.100229999993644,0.2535838105643466,112896.0,0.0,61.53897435897432,27.6,100.0
googlenet,50.0,60.0,pure_edge,10,2,,198,0,117.75154000013117,62.80161999999336,5.486294122567928,62.80161999999336,5.486294122567928,0.0,0.0,0.0,0.0,0.0,0.0,61.6849489795918,27.6,100.0
googlenet,50.0,60.0,pure_cloud,10,2,__input__,1,197,115.87091999972841,122.36322000003383,2.2638868232582743,0.24663000002647095,0.03736028938487304,106.60112000006166,1.8231821331980573,15.515469999945708,0.7855524440269191,602112.0,0.0,61.581979695431436,26.1,100.0
googlenet,100.0,60.0,dsl,10,2,__input__,1,197,67.70195999972842,81.68597000002364,7.570818581046623,0.3064900000254056,0.14371266433573615,61.26395000002276,6.213901836358584,20.11552999997548,2.47669683332298,602112.0,0.0,61.484595959595914,26.1,100.0
googlenet,100.0,60.0,pure_edge,10,2,,198,0,117.75154000013117,76.35594000003039,13.391252316448536,76.35594000003039,13.391252316448536,0.0,0.0,0.0,0.0,0.0,0.0,61.58090452261302,26.1,100.0
googlenet,100.0,60.0,pure_cloud,10,2,__input__,1,197,67.70195999972842,77.32745999999224,4.187596842568248,0.28280999999878986,0.06427495535750186,59.59622999994281,3.8601338750830467,17.448420000050646,1.8165900385886882,602112.0,0.0,61.59024999999996,26.1,100.0
googlenet,200.0,60.0,dsl,10,2,__input__,1,197,43.61747999972842,61.18525000001682,4.670141615572554,0.32936999999719774,0.12200336106972247,40.81405999999106,3.103699096318441,20.041820000028565,3.2710841780274977,602112.0,0.0,61.59925187032415,26.1,100.0
googlenet,200.0,60.0,pure_edge,10,2,,198,0,117.75154000013117,62.16094000002386,6.285173953434356,62.16094000002386,6.285173953434356,0.0,0.0,0.0,0.0,0.0,0.0,61.66178660049624,26.1,100.0
googlenet,200.0,60.0,pure_cloud,10,2,__input__,1,197,43.61747999972842,52.629609999985405,7.48898387760449,0.2844899999900008,0.08565929215070535,34.58343000006607,5.792848608404745,17.76168999992933,3.366067257040035,602112.0,0.0,61.65693069306928,26.1,100.0
